patient_id,birthdate,deathdate,ssn,drivers,passport,prefix,first,last,suffix,maiden,marital,race,ethnicity,gender,birthplace,address,total_claims,num_claims,num_conditions,num_meds,num_encounters,num_procedures,num_observations,num_immunizations,num_allergies,num_careplans,age
15c152a3-9da5-4287-a502-979a6dbb72ff,1938-12-01,2017-06-22,999-30-3637,S99955718,X87852092X,-0.9663808336448834,Filiberto,Kunde,0.16409801680989416,Unknown,-0.8261015622307978,-0.5861266475499871,1.2725447501299738,0.9864124120740052,Boston MA US,347 Jasen Ports Pittsfield MA 01203 US,0.20712255565004656,0.2071225556500465,1.395522081331787,-0.2606558380293028,0.20707095061066075,0.2844569264145656,0.26791484339071864,0.11162335835141793,-0.26653407055973405,0.3365146071145005,78
d2e9efc1-431e-4736-8823-e86c16dcb141,1951-01-21,2017-06-04,999-83-3269,S99940454,X76769314X,-0.9663808336448834,Ronny,Mraz,0.16409801680989416,Unknown,-0.8261015622307978,-0.5861266475499871,-1.389692919352528,0.9864124120740052,Quincy MA US,7310 Haley Neck Suite 211 Pittsfield MA 01203 US,0.2770401673702885,0.27704016737028847,0.06158727720816976,-0.9485237716012176,0.27698728543578455,0.4719573891819664,0.8234493398471293,0.45374778164234675,-0.26653407055973405,0.0878492770152335,66
6590902c-4450-488c-8760-fa57d0b7422f,1941-08-28,2017-05-25,999-20-6952,S99919271,X91693117X,-0.09586402601159957,Marsha,Batz,0.16409801680989416,Brekke,-0.8261015622307978,-0.5861266475499871,1.2725447501299738,-1.0137747536017168,Hancock MA US,82530 Jacobs Ferry Haverhill MA 01833 US,0.06728733220956261,0.06728733220956257,-0.27189642382273455,-0.2606558380293028,0.06723828096041315,-0.27804446188763665,3.561440786668011,0.33970630721203715,-0.26653407055973405,-0.6581467132825675,75
2ff59946-e6d0-492e-8704-a98296eedd4c,1997-11-24,2017-05-22,999-22-9957,S99910289,Unknown,-0.9663808336448834,Berry,Keebler,0.16409801680989416,Unknown,1.4335064527017114,-1.6990060744565862,-0.9459866411054445,0.9864124120740052,Pembroke MA US,88112 Destiney Viaduct Suite 807 Sandwich MA 02563 US,4.542014482305049,4.542014482305048,1.0620383803008826,0.6565014067332503,4.541883709768336,5.909470809436589,0.7440872689247849,0.6818307305029659,3.139696796208895,1.206843262461935,19
99ca7d85-4dd4-446a-a200-b65a4dee5756,1954-06-02,2017-05-22,999-73-2539,S99990983,X98342192X,0.7746527816216843,Gertrud,Roob,0.16409801680989416,Unknown,0.3037024452354569,-1.6990060744565862,2.159957306624141,-1.0137747536017168,Brockton MA US,773 Kulas Pike Apt. 509 Boston MA 02111 US,1.0461338962929503,1.04613389629295,1.7290057823626912,4.554419696974101,1.0460669685121462,2.346962016855974,0.347276914313063,0.22566483278172753,-0.26653407055973405,0.21218194206486699,62
a5258466-488d-4c0f-b1ab-33a3275e9d63,1956-10-18,2017-05-18,999-62-2495,S99960768,X42004707X,-0.9663808336448834,Oswaldo,Abernathy,0.16409801680989416,Unknown,0.3037024452354569,0.5267527793566121,1.050691611006432,0.9864124120740052,Charlemont MA US,8244 Brycen Hills Suite 521 Boston MA 02297 US,0.20712255565004656,0.2071225556500465,0.7285546792699784,1.1150800291145269,0.20707095061066075,0.09695646364716486,2.3313286873716725,0.33970630721203715,0.41471210279399173,0.958177932362668,60
4c1a3b02-acfe-4c31-8182-7e1aaf633bc4,1923-09-21,2017-05-09,999-73-2219,S99978806,X54196047X,-0.9663808336448834,Huey,Pfannerstill,0.16409801680989416,Unknown,-0.8261015622307978,0.5267527793566121,0.16327905451226465,0.9864124120740052,Everett MA US,93113 Eva Branch Suite 112 Falmouth MA 02543 US,-0.0026302795106793618,-0.0026302795106793965,0.7285546792699784,1.8029479626864415,-0.0026780538647106435,0.19070669503086524,1.8551562618376065,0.11162335835141793,-0.26653407055973405,0.460847272164134,93
e1708a54-82df-4167-9eb8-ad5d66a9c0c7,1949-07-09,2017-04-18,999-12-7046,S99944897,X51489830X,-0.9663808336448834,Marcel,Keeling,0.16409801680989416,Unknown,-0.8261015622307978,0.5267527793566121,1.7162510283770573,0.9864124120740052,Nantucket MA US,343 Agustina Village Suite 692 Acushnet MA 02743 US,0.20712255565004656,0.2071225556500465,-0.27189642382273455,0.19792278435197372,0.20707095061066075,0.00320623226346448,0.347276914313063,0.45374778164234675,-0.26653407055973405,0.3365146071145005,67
179542aa-1a22-401d-9795-f3fd73e5dced,1965-08-27,2017-04-11,999-11-3501,S99968774,X24599010X,-0.9663808336448834,Wilmer,Koepp,0.16409801680989416,Unknown,-0.8261015622307978,0.5267527793566121,1.050691611006432,0.9864124120740052,Lowell MA US,98015 Jany Port Boston MA 02130 US,-0.4221359498321312,-0.42213594983213115,-0.9388638258845432,-0.03136652683866454,-0.42217606281545345,0.37820715779826597,-0.06937395802924501,-0.11645959050920127,-0.26653407055973405,-0.1608160530840335,51
684887d3-1080-4b73-bef9-e78595722f01,1963-09-30,2017-03-15,999-46-8488,S99921220,FALSE,-0.09586402601159957,Bella,Rolfson,0.16409801680989416,Murazik,-0.8261015622307978,-2.8118855013631854,-1.1678397802289862,-1.0137747536017168,Dartmouth MA US,721 Gibson Knolls Apt. 816 Middleborough MA 02346 US,3.2834974713406933,3.283497471340693,1.395522081331787,2.261526585067718,3.2833896829161078,3.6594652562277794,-0.24793861760451988,-0.23050106493951086,-0.26653407055973405,0.21218194206486699,53
26b5fb68-32a2-47fe-a1e4-12db200d5b68,1927-08-11,2017-01-25,999-78-9772,S99982192,FALSE,-0.9663808336448834,Otto,Sporer,0.16409801680989416,Unknown,-0.8261015622307978,0.5267527793566121,-1.8333991975996118,0.9864124120740052,Townsend MA US,6965 Cummings Flat Apt. 289 Quincy MA 02171 US,0.41687539081077246,0.4168753908107724,1.0620383803008826,-0.03136652683866454,0.41681995508603215,-0.18429423050393628,0.3075958788518908,0.11162335835141793,-0.26653407055973405,0.0878492770152335,89
5d50844c-252e-4b2f-9397-b2371fb4123d,1924-05-19,2017-01-16,999-68-5005,S99964556,FALSE,-0.9663808336448834,Arnold,Grant,-2.5621667624635727,Unknown,0.3037024452354569,0.5267527793566121,0.16327905451226465,0.9864124120740052,Hopkinton MA US,27046 Rosie Valleys Suite 901 Milton MA 02186 US,-0.0026302795106793618,-0.0026302795106793965,0.39507097823907406,0.19792278435197372,-0.0026780538647106435,-0.27804446188763665,0.24807432566013254,0.11162335835141793,0.41471210279399173,0.21218194206486699,92
065b21a6-da8a-4f17-9d45-0fc820e91de8,1926-04-09,2016-12-16,999-98-9877,S99983789,FALSE,-0.09586402601159957,Robin,Hartmann,0.16409801680989416,Waelchi,-0.8261015622307978,0.5267527793566121,0.3851321936358065,-1.0137747536017168,Watertown Town MA US,22866 Heaney Springs Suite 832 Quincy MA 02171 US,0.2770401673702885,0.27704016737028847,1.395522081331787,0.8857907179238885,0.27698728543578455,-0.09054399912023589,1.7559536731846759,-0.11645959050920127,-0.26653407055973405,1.5798412576108354,90
2c884d0f-62a1-4371-becc-36a98cdc4f52,1921-02-07,2016-08-22,999-48-6738,S99951685,FALSE,-0.09586402601159957,Tammara,Stamm,0.16409801680989416,Goodwin,-0.8261015622307978,0.5267527793566121,-0.7241335019819026,-1.0137747536017168,Lynn MA US,4716 Moen Stream Worcester MA 01604 US,0.20712255565004656,0.2071225556500465,1.395522081331787,2.7201052074489946,0.20707095061066075,-0.27804446188763665,1.8353157441070203,-0.0024181160788916637,-0.26653407055973405,0.0878492770152335,95
e17ad385-64d8-4266-8300-26108998f947,1941-07-27,2016-08-07,999-78-6428,S99921025,X76320247X,-0.09586402601159957,Lorie,Cruickshank,0.16409801680989416,Wisoky,-0.8261015622307978,0.5267527793566121,-0.05857408461127717,-1.0137747536017168,Norwood MA US,14357 Lexie Shoals Apt. 899 Arlington MA 02475 US,-0.21238311467140528,-0.21238311467140528,-0.6053801248536388,-0.4899451492199411,-0.21242705834008205,-0.18429423050393628,1.994039885951709,0.22566483278172753,-0.26653407055973405,-0.285148718133667,75
bc6fbe62-116e-424f-943c-bae29fa9f319,1933-04-28,2016-07-22,999-22-6040,S99911685,FALSE,-0.9663808336448834,Nestor,Dibbert,0.16409801680989416,Unknown,-0.8261015622307978,-0.5861266475499871,0.6069853327593483,0.9864124120740052,Fall River MA US,40362 Kshlerin Corners Framingham MA 01704 US,-0.07254789123092134,-0.07254789123092135,6.397777596795351,-0.03136652683866454,-0.07259438868983444,-0.18429423050393628,2.3114881696410867,-0.11645959050920127,-0.26653407055973405,0.3365146071145005,83
e6e63adb-9c2a-4f7a-ade9-3b89ff862a03,1937-01-15,2016-07-10,999-17-6542,S99930021,FALSE,-0.09586402601159957,Wesley,Blanda,0.16409801680989416,Hudson,-0.8261015622307978,-1.6990060744565862,-2.0552523367231537,-1.0137747536017168,Orange MA US,2604 Fisher Ranch Suite 963 Methuen Town MA 01844 US,0.48679300253101443,0.4867930025310143,2.0624894833935956,0.8857907179238885,0.4867362899111559,0.09695646364716486,1.7559536731846759,-0.0024181160788916637,-0.26653407055973405,0.958177932362668,79
85a0e9a4-afd3-47db-8007-7ba43a8fbddc,1967-05-27,2016-06-04,999-26-7005,S99978807,X26698801X,-0.09586402601159957,Jenna,Stark,0.16409801680989416,Barrows,-0.8261015622307978,0.5267527793566121,0.16327905451226465,-1.0137747536017168,Saugus MA US,7713 Daniel Extension Uxbridge MA 01569 US,2.0249804603763377,2.0249804603763373,0.39507097823907406,0.8857907179238885,2.0248956560638796,2.346962016855974,0.40679846750482135,-0.45858401380013003,-0.26653407055973405,-0.285148718133667,49
a83957db-3e38-4fd4-a4bb-aca5f2090b80,1932-01-26,2016-05-24,999-30-5068,S99917019,X87799368X,-0.09586402601159957,Anabel,Considine,0.16409801680989416,Feeney,-0.8261015622307978,-1.6990060744565862,-0.9459866411054445,-1.0137747536017168,Attleboro MA US,765 Gia Ranch Swampscott MA 01907 US,-0.0026302795106793618,-0.0026302795106793965,-0.6053801248536388,0.427212095542612,-0.0026780538647106435,-0.18429423050393628,0.14887173700720205,0.11162335835141793,-0.26653407055973405,2.698835243057537,84
305cc84e-43f3-4f53-a066-645c117652f5,1958-09-06,2016-05-01,999-11-6585,S99982324,X44017077X,-0.9663808336448834,Milo,Grimes,0.16409801680989416,Unknown,-0.8261015622307978,0.5267527793566121,-0.05857408461127717,0.9864124120740052,Wilbraham MA US,240 Rogahn Park Suite 978 Weymouth Town MA 02189 US,1.2558867314536761,1.255886731453676,1.7290057823626912,4.783709008164739,1.2558159729875178,1.5969601657863708,-0.1090549934904172,-0.11645959050920127,-0.26653407055973405,-0.533814048232934,57
daf1bb6a-9cba-4289-9fef-14c061c44347,1962-02-17,2016-03-26,999-19-9422,S99950047,X72526560X,-0.09586402601159957,Barbra,Rosenbaum,0.16409801680989416,Morissette,-0.8261015622307978,0.5267527793566121,0.16327905451226465,-1.0137747536017168,Springfield MA US,71213 Darwin Parkways Suite 705 Brockton MA 02303 US,-0.35221833811188924,-0.3522183381118892,-0.9388638258845432,-0.2606558380293028,-0.3522597279903296,-0.4655449246550374,-0.1685765466821755,-0.23050106493951086,-0.26653407055973405,1.952839252759736,54
093c5b43-9b43-40a4-8cb6-ba2292cba7c0,1919-06-01,2016-03-06,999-37-8335,S99982283,FALSE,-0.9663808336448834,Dario,Tromp,0.16409801680989416,Unknown,-0.8261015622307978,-1.6990060744565862,2.159957306624141,0.9864124120740052,Brewster MA US,419 Angelo Oval Cambridge MA 02141 US,-0.21238311467140528,-0.21238311467140528,2.0624894833935956,1.344369340305165,-0.21242705834008205,-0.27804446188763665,2.3114881696410867,-0.0024181160788916637,-0.26653407055973405,1.0825105974123015,96
cc74c757-dfb4-4c16-a442-1b73b87d419d,1921-02-26,2016-03-05,999-95-7968,S99992782,X69679043X,-0.09586402601159957,Ricarda,Wuckert,0.16409801680989416,Pfeffer,-0.8261015622307978,0.5267527793566121,0.16327905451226465,-1.0137747536017168,Revere MA US,39507 Urban Road Apt. 118 Dalton MA 01226 US,0.1372049439298046,0.13720494392980453,1.7290057823626912,0.6565014067332503,0.13715461578553695,0.00320623226346448,-0.04953344029865891,-0.0024181160788916637,-0.26653407055973405,0.460847272164134,95
454216f3-6d7e-426e-8c96-ffa5ffe25e42,1946-03-21,2016-03-03,999-42-6894,S99957398,FALSE,-0.9663808336448834,Bert,Rolfson,0.16409801680989416,Unknown,0.3037024452354569,0.5267527793566121,-0.05857408461127717,0.9864124120740052,Northbridge MA US,549 Maegan Villages Amherst MA 01004 US,-0.0026302795106793618,-0.0026302795106793965,2.3959731844245,2.03223727387708,-0.0026780538647106435,0.6594578519493671,2.7678200774445667,0.11162335835141793,-0.26653407055973405,-0.0364833880344,69
6da01ff4-9dfc-4da9-b9f9-75a4086685c3,1938-12-11,2016-02-21,999-31-8584,S99916819,FALSE,0.7746527816216843,Bernardina,Greenfelder,0.16409801680989416,Unknown,0.3037024452354569,0.5267527793566121,0.3851321936358065,-1.0137747536017168,Charlton MA US,4476 Jaylen Harbor Brockton MA 02304 US,0.41687539081077246,0.4168753908107724,1.395522081331787,-0.2606558380293028,0.41681995508603215,0.4719573891819664,2.0932424746046396,0.11162335835141793,-0.26653407055973405,0.460847272164134,77
82c174eb-7259-4c8b-be02-9c41174900c7,1934-11-01,2016-02-11,999-23-5272,S99994281,X28120486X,-0.9663808336448834,Orlando,McDermott,0.16409801680989416,Unknown,-0.8261015622307978,0.5267527793566121,0.16327905451226465,0.9864124120740052,Webster MA US,72125 Trantow Junctions Suite 813 Medford MA 02156 US,-0.28230072639164727,-0.28230072639164727,1.0620383803008826,1.1150800291145269,-0.28234339316520585,-0.09054399912023589,1.6964321199929175,-0.11645959050920127,-0.26653407055973405,0.460847272164134,81
76c2608b-8134-4316-a336-7d3a01323488,1919-04-03,2016-01-21,999-96-9470,S99998246,X33225302X,-0.9663808336448834,Delbert,Effertz,0.16409801680989416,Unknown,-0.8261015622307978,0.5267527793566121,1.9381041675005992,0.9864124120740052,North Andover MA US,48643 Jordy Street Apt. 685 North Attleborough MA 02761 US,-0.1424655029511633,-0.1424655029511633,-0.27189642382273455,-0.7192344604105794,-0.14251072351495825,-0.09054399912023589,-0.06937395802924501,-0.0024181160788916637,0.41471210279399173,-0.0364833880344,96
1ea6bd42-9609-427b-9899-7ec986e203ef,1947-04-24,2016-01-07,999-24-4003,S99955832,X87046875X,-0.09586402601159957,Adrianne,Rodriguez,0.16409801680989416,Buckridge,-0.8261015622307978,-2.8118855013631854,-1.1678397802289862,-1.0137747536017168,Concord MA US,179 Sydni Roads Taunton MA 02780 US,0.41687539081077246,0.4168753908107724,2.0624894833935956,0.19792278435197372,0.41681995508603215,1.128209008867869,2.3114881696410867,0.33970630721203715,-0.26653407055973405,-0.285148718133667,68
9ec4c3d2-f84f-4a64-b1c0-f88db1e36513,1977-02-24,2015-12-31,999-98-5517,S99955222,X75456579X,-0.09586402601159957,Elia,Jakubowski,0.16409801680989416,Miller,-0.8261015622307978,0.5267527793566121,-0.7241335019819026,-1.0137747536017168,Lowell MA US,5447 Lavada Falls North Andover MA 01845 US,-0.4221359498321312,-0.42213594983213115,0.39507097823907406,-0.03136652683866454,-0.42217606281545345,-0.6530453874224381,0.10919070154602986,-0.5726254882304397,-0.26653407055973405,0.460847272164134,38
af7c4d94-3524-4c7b-b8c0-fb774c9e5b6d,1933-06-14,2015-12-21,999-90-3777,S99948196,FALSE,-0.9663808336448834,Neal,Morissette,0.16409801680989416,Unknown,-0.8261015622307978,0.5267527793566121,0.3851321936358065,0.9864124120740052,Palmer Town MA US,56889 Nella Rapid Easton MA 02334 US,-0.0026302795106793618,-0.0026302795106793965,-0.9388638258845432,-0.4899451492199411,-0.0026780538647106435,-0.371794693271337,0.08935018381544377,-0.0024181160788916637,-0.26653407055973405,-0.533814048232934,82
ba6c2ed3-855f-4e0d-ae2d-6a4fa034b9f8,2004-02-19,2015-10-08,999-65-4595,Unknown,Unknown,1.645169589254968,Bennie,Hermann,0.16409801680989416,Unknown,1.4335064527017114,-1.6990060744565862,-0.9459866411054445,0.9864124120740052,New Bedford MA US,3047 Kiehn Crossing Walpole MA 02081 US,-0.1424655029511633,-0.1424655029511633,-0.6053801248536388,-0.4899451492199411,-0.14251072351495825,-0.18429423050393628,-0.2082575821433477,0.6818307305029659,-0.26653407055973405,-0.6581467132825675,11
fc69629e-7bb6-43a5-814c-f8381e348511,1941-08-19,2015-09-29,999-12-7978,S99981104,FALSE,-0.9663808336448834,Marvin,Trantow,0.16409801680989416,Unknown,-0.8261015622307978,0.5267527793566121,0.16327905451226465,0.9864124120740052,Boston MA US,273 Gislason Lane Suite 594 Brookline MA 02447 US,-0.0026302795106793618,-0.0026302795106793965,0.7285546792699784,1.344369340305165,-0.0026780538647106435,0.00320623226346448,1.5972295313399871,-0.0024181160788916637,-0.26653407055973405,0.958177932362668,74
3ef7e881-6e78-429e-825e-76065cdb0f41,1935-09-27,2015-09-18,999-54-9478,S99983318,X99555923X,-0.09586402601159957,Jann,Dickens,0.16409801680989416,Bartell,-0.8261015622307978,0.5267527793566121,-0.7241335019819026,-1.0137747536017168,Athol MA US,174 Olga Squares Shrewsbury MA 01546 US,-0.21238311467140528,-0.21238311467140528,0.06158727720816976,-0.03136652683866454,-0.21242705834008205,-0.09054399912023589,1.5178674604176428,-0.11645959050920127,-0.26653407055973405,3.5691638984049714,79
67e2a5d5-eae2-49bf-968c-c48e41de6aa1,1920-09-11,2015-09-09,999-32-3777,S99986970,FALSE,-0.09586402601159957,Bella,Mitchell,0.16409801680989416,Howell,-0.8261015622307978,0.5267527793566121,-0.5022803628583609,-1.0137747536017168,North Reading MA US,105 Johnson Pine Reading MA 01867 US,0.20712255565004656,0.2071225556500465,1.395522081331787,0.19792278435197372,0.20707095061066075,-0.18429423050393628,2.0932424746046396,-0.0024181160788916637,-0.26653407055973405,0.21218194206486699,94
045e2f8e-5bbd-4776-9a84-43ba02cea3ba,1962-04-27,2015-08-09,999-14-3005,S99916005,FALSE,-0.09586402601159957,Le,Ledner,0.16409801680989416,Nienow,-0.8261015622307978,0.5267527793566121,-0.7241335019819026,-1.0137747536017168,Falmouth MA US,75018 Kennedi Brook Suite 756 Lexington MA 02421 US,1.885145236935854,1.8851452369358535,2.3959731844245,8.223048676024312,1.885062986413632,2.440712248239674,0.7639277866553711,-0.34454253936982043,-0.26653407055973405,4.563825218802039,53
44c77449-072b-4559-8608-dc28f4647379,1959-07-13,2015-04-20,999-42-9553,S99927639,X69143912X,-0.9663808336448834,Dallas,Spencer,0.16409801680989416,Unknown,-0.8261015622307978,-1.6990060744565862,2.159957306624141,0.9864124120740052,Springfield MA US,210 McClure Ports Suite 676 Brockton MA 02301 US,2.7940741892989998,2.794074189298999,0.7285546792699784,17.623910434840482,2.793975339140241,3.6594652562277794,0.009988112893099381,-0.23050106493951086,4.502189142916347,0.958177932362668,55
958040a8-54b8-4288-bbfd-912b2a4dcba3,1962-05-22,2015-04-14,999-39-6645,S99939488,FALSE,-0.9663808336448834,Lon,Simonis,0.16409801680989416,Unknown,-0.8261015622307978,0.5267527793566121,-0.7241335019819026,0.9864124120740052,Boston MA US,3111 Nicole Plains Boston MA 02293 US,-0.4920535615523732,-0.4920535615523731,-1.6058312279463518,-0.7192344604105794,-0.4920923976405772,-0.371794693271337,-0.36698172398803647,-0.34454253936982043,-0.26653407055973405,-1.031144708431468,52
8b3cf0c5-affd-4cbb-a397-e63484ba4d47,1939-04-09,2015-02-15,999-67-7808,S99956512,X42595324X,-0.09586402601159957,Dorian,Kovacek,0.16409801680989416,Goldner,-0.8261015622307978,-2.8118855013631854,-1.1678397802289862,-1.0137747536017168,Hudson MA US,93546 Henry Point Apt. 394 West Bridgewater MA 02379 US,0.3469577790905305,0.34695777909053044,2.3959731844245,0.8857907179238885,0.3469036202609083,0.19070669503086524,3.2439925029786334,-0.0024181160788916637,-0.26653407055973405,0.5851799372137675,75
524ab153-ea8d-4152-918d-dc94297d80e1,1946-05-06,2015-02-09,999-70-3650,S99985682,FALSE,-0.09586402601159957,Lauran,Emard,-2.5621667624635727,Roob,-0.8261015622307978,0.5267527793566121,1.050691611006432,-1.0137747536017168,Dennis MA US,68735 Botsford Fords Swansea MA 02777 US,-0.21238311467140528,-0.21238311467140528,-0.27189642382273455,-0.4899451492199411,-0.21242705834008205,-0.27804446188763665,-0.009852404837486716,0.11162335835141793,-0.26653407055973405,-0.285148718133667,68
88be26f1-ab2e-4915-87f7-ec6d0cdee0fb,1943-01-07,2015-02-05,999-39-1963,S99948161,FALSE,-0.9663808336448834,Toby,Grant,0.16409801680989416,Unknown,-0.8261015622307978,0.5267527793566121,0.16327905451226465,0.9864124120740052,Freetown MA US,57174 Schinner Land Suite 765 Boston MA 02124 US,-0.07254789123092134,-0.07254789123092135,-0.27189642382273455,-0.03136652683866454,-0.07259438868983444,0.00320623226346448,0.009988112893099381,0.11162335835141793,-0.26653407055973405,-0.6581467132825675,72
62ce4159-e345-4c71-b9c4-2537987078a1,1952-06-25,2015-01-24,999-18-6640,S99945837,FALSE,-0.9663808336448834,Johnny,Simonis,0.16409801680989416,Unknown,-0.8261015622307978,0.5267527793566121,1.4943978892535155,0.9864124120740052,Boston MA US,6135 Anderson Camp Suite 439 Fall River MA 02722 US,1.535557178334644,1.5355571783346436,0.7285546792699784,0.8857907179238885,1.5354813122880129,0.00320623226346448,1.5377079781482288,-0.0024181160788916637,-0.26653407055973405,1.0825105974123015,62
a37c010a-f678-4500-95e9-d728f8b87941,1942-09-11,2015-01-16,999-64-4979,S99971125,FALSE,-0.09586402601159957,Gabrielle,Kub,0.16409801680989416,Beatty,-0.8261015622307978,-2.8118855013631854,-1.61154605847607,-1.0137747536017168,Franklin Town MA US,80884 Sheridan Burgs Apt. 258 Framingham MA 01704 US,-0.28230072639164727,-0.28230072639164727,0.06158727720816976,-0.03136652683866454,-0.28234339316520585,-0.27804446188763665,0.9226519285000598,-0.0024181160788916637,-0.26653407055973405,-0.285148718133667,72
